Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
POL;Πολωνία;2021-16;441188;67003;3389;;;;;1,16;15,19;90,0
POL;Πολωνία;2021-17;401568;43437;2665;;;;;1,06;10,82;70,0
POL;Πολωνία;2021-18;372509;29332;1959;;;;;0,98;7,87;52,0
POL;Πολωνία;2021-19;386018;20539;1675;;;;;1,02;5,32;44,0
POL;Πολωνία;2021-20;364750;10998;1269;;;;;0,96;3,02;34,0
POL;Πολωνία;2021-21;378348;6122;816;;;;;1;1,62;22,0
POL;Πολωνία;2021-22;332190;3056;418;;;;;0,88;0,92;11,0
POL;Πολωνία;2021-23;368412;2140;425;;;;;0,97;0,58;11,0
POL;Πολωνία;2021-24;330421;1224;257;;;;;0,87;0,37;7,0
POL;Πολωνία;2021-25;310980;846;153;;;;;0,82;0,27;4,0
POL;Πολωνία;2021-26;289999;619;106;;;;;0,76;0,21;3,0
POL;Πολωνία;2021-27;278451;560;79;;;;;0,73;0,2;2,0
POL;Πολωνία;2021-28;268419;629;55;;;;;0,71;0,23;1,0
POL;Πολωνία;2021-29;262231;738;27;;;;;0,69;0,28;1,0
POL;Πολωνία;2021-30;257193;896;22;;;;;0,68;0,35;1,0
POL;Πολωνία;2021-31;274203;1042;26;;;;;0,72;0,38;1,0
POL;Πολωνία;2021-32;275165;1301;17;;;;;0,72;0,47;0,0
POL;Πολωνία;2021-33;268524;1350;17;;;;;0,71;0,5;0,0
POL;Πολωνία;2021-34;258262;1612;24;;;;;0,68;0,62;1,0
POL;Πολωνία;2021-35;254018;2283;37;;;;;0,67;0,9;1,0
POL;Πολωνία;2021-36;256571;3251;46;;;;;0,68;1,27;1,0
POL;Πολωνία;2021-37;261471;4380;62;;;;;0,69;1,68;2,0
POL;Πολωνία;2021-38;262080;5358;84;;;;;0,69;2,04;2,0
POL;Πολωνία;2021-39;269103;7896;123;;;;;0,71;2,93;3,0
POL;Πολωνία;2021-40;254472;11756;174;;;;;0,67;4,62;5,0
POL;Πολωνία;2021-41;267253;17820;246;;;;;0,7;6,67;7,0
POL;Πολωνία;2021-42;310998;34756;332;;;;;0,82;11,18;9,0
POL;Πολωνία;2021-43;360516;54275;566;;;;;0,95;15,05;15,0
POL;Πολωνία;2021-44;423818;81382;749;;;;;1,12;19,2;20,0
POL;Πολωνία;2021-45;459945;102486;1118;;;;;1,21;22,28;30,0
POL;Πολωνία;2021-46;584622;143720;1973;;;;;1,54;24,58;52,0
POL;Πολωνία;2021-47;643065;163227;2226;;;;;1,69;25,38;59,0
POL;Πολωνία;2021-48;660641;163689;2644;;;;;1,74;24,78;70,0
POL;Πολωνία;2021-49;658529;154947;2809;;;;;1,73;23,53;74,0
POL;Πολωνία;2021-50;639047;128823;3006;;;;;1,68;20,16;79,0
POL;Πολωνία;2021-51;520394;86433;2839;;;;;1,37;16,61;75,0
POL;Πολωνία;2021-52;564013;78982;3266;;;;;1,49;14;86,0
POL;Πολωνία;2022-01;594419;87142;2160;;;;;1,57;14,66;57,0
POL;Πολωνία;2022-02;614371;102503;2564;;;;;1,62;16,68;68,0
POL;Πολωνία;2022-03;843032;223842;1537;;;;;2,22;26,55;41,0
POL;Πολωνία;2022-04;1099770;338793;1317;;;;;2,9;30,81;35,0
POL;Πολωνία;2022-05;1026041;335786;1411;;;;;2,7;32,73;37,0
POL;Πολωνία;2022-06;841485;227481;1530;;;;;2,22;27,03;40,0
POL;Πολωνία;2022-07;676104;148475;1696;;;;;1,78;21,96;45,0
POL;Πολωνία;2022-08;551664;103645;1501;;;;;1,45;18,79;40,0
POL;Πολωνία;2022-09;487652;80285;1233;;;;;1,28;16,46;33,0
POL;Πολωνία;2022-10;477348;76640;894;;;;;1,26;16,06;24,0
POL;Πολωνία;2022-11;465417;71327;777;;;;;1,23;15,33;21,0
POL;Πολωνία;2022-12;408132;50291;608;;;;;1,08;12,32;16,0
POL;Πολωνία;2022-13;298291;26414;517;;;;;0,79;8,86;14,0
POL;Πολωνία;2022-14;117179;8509;290;;;;;0,31;7,26;8,0
POL;Πολωνία;2022-15;88798;6926;203;;;;;0,23;7,8;5,0
POL;Πολωνία;2022-16;84411;5954;110;;;;;0,22;7,05;3,0
POL;Πολωνία;2022-17;88606;5472;111;;;;;0,23;6,18;3,0
POL;Πολωνία;2022-18;61435;3671;79;;;;;0,16;5,98;2,0
POL;Πολωνία;2022-19;24423;2928;70;;;;;0,06;11,99;2,0
POL;Πολωνία;2022-20;58142;2067;61;;;;;0,15;3,56;2,0
POL;Πολωνία;2022-21;52691;1645;43;;;;;0,14;3,12;1,0
POL;Πολωνία;2022-22;40658;1427;36;;;;;0,11;3,51;1,0
POL;Πολωνία;2022-23;32446;1426;22;;;;;0,09;4,39;1,0
POL;Πολωνία;2022-24;23565;1197;19;;;;;0,06;5,08;1,0
PRT;Πορτογαλία;2020-01;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-02;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-03;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-04;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-05;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-06;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-07;;0;0;;;;;;;0,0
PRT;Πορτογαλία;2020-08;;1;0;;;;;;;0,0
PRT;Πορτογαλία;2020-09;25;1;0;;;;;0;4;0,0
PRT;Πορτογαλία;2020-10;470;27;0;93,9786;;0,912776265331243;;0;5,74;0,0
PRT;Πορτογαλία;2020-11;5754;289;0;175,96;;1,70902790104573;;0,06;5,02;0,0
PRT;Πορτογαλία;2020-12;16769;1407;26;466,8938;;4,53475016925202;;0,16;8,39;3,0
PRT;Πορτογαλία;2020-13;40996;3722;124;968,7795;;9,40936384155292;;0,4;9,08;12,0
PRT;Πορτογαλία;2020-14;58991;5052;206;1044,7622;;10,147353162459;;0,57;8,56;20,0
PRT;Πορτογαλία;2020-15;67852;4445;246;754,8282;;7,33134128005413;;0,66;6,55;24,0
PRT;Πορτογαλία;2020-16;84833;4246;217;655,8508;;6,37001308571591;;0,82;5,01;21,0
PRT;Πορτογαλία;2020-17;92755;3195;187;436,9006;;4,24343859521014;;0,9;3,44;18,0
PRT;Πορτογαλία;2020-18;90377;2372;140;291,9336;;2,83543265400769;;0,88;2,62;14,0
PRT;Πορτογαλία;2020-19;95896;2330;80;279,9363;;2,71890802439094;;0,93;2,43;8,0
PRT;Πορτογαλία;2020-20;111001;1850;69;279,9363;;2,71890802439094;;1,08;1,67;7,0
PRT;Πορτογαλία;2020-21;90405;2005;68;218,9502;;2,12657449050577;;0,88;2,22;7,0
PRT;Πορτογαλία;2020-22;96045;1966;69;257,9413;;2,50527953676022;;0,93;2,05;7,0
PRT;Πορτογαλία;2020-23;94421;2127;50;243,9445;;2,36933413554067;;0,92;2,25;5,0
PRT;Πορτογαλία;2020-24;60443;1980;31;217,9504;;2,11686410470437;;0,59;3,28;3,0
PRT;Πορτογαλία;2020-25;84509;2479;20;277,9368;;2,69948725278814;;0,82;2,93;2,0
PRT;Πορτογαλία;2020-26;87312;2686;38;307,9299;;2,99079882683003;;0,85;3,08;4,0
PRT;Πορτογαλία;2020-27;94486;2469;54;250,9429;;2,43730683615045;;0,92;2,61;5,0
PRT;Πορτογαλία;2020-28;95187;2560;41;230,9474;;2,24309912012252;;0,92;2,69;4,0
PRT;Πορτογαλία;2020-29;98530;2120;29;207,9527;;2,01976024669041;;0,96;2,15;3,0
PRT;Πορτογαλία;2020-30;94892;1708;29;204,9534;;1,99062908928622;;0,92;1,8;3,0
PRT;Πορτογαλία;2020-31;95421;1447;18;143,9672;;1,39829555540105;;0,93;1,52;2,0
PRT;Πορτογαλία;2020-32;96304;1486;22;161,9631;;1,57308249982618;;0,94;1,54;2,0
PRT;Πορτογαλία;2020-33;94767;1607;19;148,9661;;1,44684748440803;;0,92;1,7;2,0
PRT;Πορτογαλία;2020-34;97015;1536;23;167,9618;;1,63134481463456;;0,94;1,58;2,0
PRT;Πορτογαλία;2020-35;98640;2322;21;201,954;;1,96149793188203;;0,96;2,35;2,0
PRT;Πορτογαλία;2020-36;109078;2561;22;282,9356;;2,74803918179512;;1,06;2,35;2,0
PRT;Πορτογαλία;2020-37;127316;3846;28;355,919;;3,45689734529705;;1,24;3,02;3,0
PRT;Πορτογαλία;2020-38;135769;4541;49;368,916;;3,5831323607152;;1,32;3,34;5,0
PRT;Πορτογαλία;2020-39;137917;4799;37;474,8919;;4,61243325566319;;1,34;3,48;4,0
PRT;Πορτογαλία;2020-40;151817;5406;61;477,8912;;4,64156441306738;;1,47;3,56;6,0
PRT;Πορτογαλία;2020-41;155495;7520;81;690,8428;;6,70987658876477;;1,51;4,84;8,0
PRT;Πορτογαλία;2020-42;189446;12988;105;890,7973;;8,65195374904401;;1,84;6,86;10,0
PRT;Πορτογαλία;2020-43;204697;17508;146;1296,7049;;12,5943703844109;;1,99;8,55;14,0
PRT;Πορτογαλία;2020-44;231117;23334;245;1669,6201;;16,2163442883317;;2,24;10,1;24,0
PRT;Πορτογαλία;2020-45;253917;32276;377;1973,5509;;19,1683015719561;;2,47;12,71;37,0
PRT;Πορτογαλία;2020-46;269279;34683;527;2140,5129;;20,7899360007893;;2,62;12,88;51,0
PRT;Πορτογαλία;2020-47;286993;36992;480;2254,487;;21,8969199821484;;2,79;12,89;47,0
PRT;Πορτογαλία;2020-48;266690;33427;532;2226,4933;;21,6250291797093;;2,59;12,53;52,0
PRT;Πορτογαλία;2020-49;224639;26523;534;2092,5238;;20,3238374823222;;2,18;11,81;52,0
PRT;Πορτογαλία;2020-50;222001;26139;609;1951,5559;;18,9546730843254;;2,16;11,77;59,0
PRT;Πορτογαλία;2020-51;253189;26219;543;1894,5689;;18,4011810936458;;2,46;10,36;53,0
PRT;Πορτογαλία;2020-52;232833;20201;490;1924,562;;18,6924926676877;;2,26;8,68;48,0
PRT;Πορτογαλία;2020-53;227737;32781;530;1437,6728;;13,9635347824077;;2,21;14,39;51,0
PRT;Πορτογαλία;2021-01;336186;53651;745;3160,2808;;30,6945295182134;;3,27;15,96;72,0
PRT;Πορτογαλία;2021-02;369056;63241;1109;3735,15;;36,2780013540162;;3,58;17,14;108,0
PRT;Πορτογαλία;2021-03;449689;82163;1698;4282,0256;;41,5895823873799;;4,37;18,27;165,0
PRT;Πορτογαλία;2021-04;416466;79387;2014;4582,9571;;44,5124085136002;;4,04;19,06;196,0
PRT;Πορτογαλία;2021-05;304191;44667;1587;3697,1587;;35,9090066935631;;2,95;14,68;154,0
PRT;Πορτογαλία;2021-06;220861;22970;1034;2381,4581;;23,1301389789257;;2,15;10,4;100,0
PRT;Πορτογαλία;2021-07;200146;13897;608;1331,697;;12,9342338874597;;1,94;6,94;59,0
PRT;Πορτογαλία;2021-08;189811;8838;326;819,8134;;7,96251635714488;;1,84;4,66;32,0
PRT;Πορτογαλία;2021-09;171766;8809;209;578,8683;;5,6223133790084;;1,67;5,13;20,0
PRT;Πορτογαλία;2021-10;158762;7513;130;402,9083;;3,91328547796267;;1,54;4,73;13,0
PRT;Πορτογαλία;2021-11;266072;4655;88;349,9204;;3,39863503048867;;2,58;1,75;9,0
PRT;Πορτογαλία;2021-12;181367;4868;59;309,9295;;3,01021959843282;;1,76;2,68;6,0
PRT;Πορτογαλία;2021-13;167276;4300;42;278,9365;;2,70919763858954;;1,62;2,57;4,0
PRT;Πορτογαλία;2021-14;349095;4570;34;230,9474;;2,24309912012252;;3,39;1,31;3,0
PRT;Πορτογαλία;2021-15;256919;4238;27;228,9479;;2,22367834851973;;2,5;1,65;3,0
PRT;Πορτογαλία;2021-16;516852;4113;19;175,96;;1,70902790104573;;5,02;0,8;2,0
PRT;Πορτογαλία;2021-17;331123;3788;13;198,9547;;1,93236677447784;;3,22;1,14;1,0
PRT;Πορτογαλία;2021-18;297496;3497;15;167,9618;;1,63134481463456;;2,89;1,18;1,0
PRT;Πορτογαλία;2021-19;258409;3283;17;140,9679;;1,36916439799686;;2,51;1,27;2,0
PRT;Πορτογαλία;2021-20;268829;3707;7;161,9631;;1,57308249982618;;2,61;1,38;1,0
PRT;Πορτογαλία;2021-21;313509;3957;7;192,9561;;1,87410445966947;;3,04;1,26;1,0
PRT;Πορτογαλία;2021-22;320368;4341;12;216,9506;;2,10715371890298;;3,11;1,36;1,0
PRT;Πορτογαλία;2021-23;287927;5167;10;241,9449;;2,34991336393788;;2,8;1,79;1,0
PRT;Πορτογαλία;2021-24;368497;7887;22;321,9267;;3,12674422804958;;3,58;2,14;2,0
PRT;Πορτογαλία;2021-25;410181;9729;19;322,9265;;3,13645461385097;;3,98;2,37;2,0
PRT;Πορτογαλία;2021-26;435209;14711;31;433,9013;;4,21430743780595;;4,23;3,38;3,0
PRT;Πορτογαλία;2021-27;435995;19576;49;488,8887;;4,74837865688274;;4,23;4,49;5,0
PRT;Πορτογαλία;2021-28;465208;25837;52;651,8517;;6,33117154251032;;4,52;5,55;5,0
PRT;Πορτογαλία;2021-29;462041;23160;86;637,8548;;6,19522614129078;;4,49;5,01;8,0
PRT;Πορτογαλία;2021-30;444914;18755;79;582,8674;;5,66115492221398;;4,32;4,22;8,0
PRT;Πορτογαλία;2021-31;399243;16080;103;521,8812;;5,06882138832882;;3,88;4,03;10,0
PRT;Πορτογαλία;2021-32;399230;16603;89;458,8956;;4,45706708284086;;3,88;4,16;9,0
PRT;Πορτογαλία;2021-33;387864;16386;70;473,8922;;4,6027228698618;;3,77;4,22;7,0
PRT;Πορτογαλία;2021-34;356272;16214;83;426,9029;;4,14633473719618;;3,46;4,55;8,0
PRT;Πορτογαλία;2021-35;330134;12594;80;389,9113;;3,78705046254452;;3,21;3,81;8,0
PRT;Πορτογαλία;2021-36;345940;9043;56;317,9277;;3,08790268484399;;3,36;2,61;5,0
PRT;Πορτογαλία;2021-37;400315;6919;48;258,9411;;2,51498992256162;;3,89;1,73;5,0
PRT;Πορτογαλία;2021-38;369870;6198;40;231,9472;;2,25280950592392;;3,59;1,68;4,0
PRT;Πορτογαλία;2021-39;365872;4753;45;207,9527;;2,01976024669041;;3,55;1,3;4,0
PRT;Πορτογαλία;2021-40;276642;4537;49;195,9554;;1,90323561707366;;2,69;1,64;5,0
PRT;Πορτογαλία;2021-41;352843;4976;51;204,9534;;1,99062908928622;;3,43;1,41;5,0
PRT;Πορτογαλία;2021-42;258789;5457;38;207,9527;;2,01976024669041;;2,51;2,11;4,0
PRT;Πορτογαλία;2021-43;230522;5877;25;276,937;;2,68977686698675;;2,24;2,55;2,0
PRT;Πορτογαλία;2021-44;224397;6941;45;254,942;;2,47614837935603;;2,18;3,09;4,0
PRT;Πορτογαλία;2021-45;267186;9937;60;373,9149;;3,63168428972218;;2,6;3,72;6,0
PRT;Πορτογαλία;2021-46;338203;14932;79;451,8972;;4,38909438223108;;3,28;4,42;8,0
PRT;Πορτογαλία;2021-47;464015;20278;92;469,8931;;4,56388132665621;;4,51;4,37;9,0
PRT;Πορτογαλία;2021-48;696640;23883;122;574,8692;;5,58347183580281;;6,77;3,43;12,0
PRT;Πορτογαλία;2021-49;893740;27412;122;607,8617;;5,90391456724889;;8,68;3,07;12,0
PRT;Πορτογαλία;2021-50;997554;31743;125;669,8476;;6,50595848693545;;9,69;3,18;12,0
PRT;Πορτογαλία;2021-51;1291503;56674;93;644,8533;;6,26319884190055;;12,54;4,39;9,0
PRT;Πορτογαλία;2021-52;1636410;149638;113;712,8378;;6,92350507639549;;15,89;9,14;11,0
PRT;Πορτογαλία;2022-01;1638895;236678;133;1321,6992;;12,8371300294458;;15,92;14,44;13,0
PRT;Πορτογαλία;2022-02;1389061;265918;205;1493,6601;;14,5073163872859;;13,49;19,14;20,0
PRT;Πορτογαλία;2022-03;2005898;368633;280;1653,6237;;16,0609781155093;;19,48;18,38;27,0
PRT;Πορτογαλία;2022-04;2014910;406099;291;1764,5984;;17,1388309394643;;19,57;20,15;28,0
PRT;Πορτογαλία;2022-05;1486474;308652;355;1623,6305;;15,7696665414674;;14,44;20,76;34,0
PRT;Πορτογαλία;2022-06;973435;170523;300;1384,6849;;13,4488843349337;;9,45;17,52;29,0
PRT;Πορτογαλία;2022-07;566884;106696;298;1006,7709;;9,77835850200597;;5,51;18,82;29,0
PRT;Πορτογαλία;2022-08;569618;80697;202;869,8021;;8,44803564721469;;5,53;14,17;20,0
PRT;Πορτογαλία;2022-09;374155;82736;153;646,8528;;6,28261961350334;;3,63;22,11;15,0
PRT;Πορτογαλία;2022-10;370975;86047;140;661,8494;;6,42827540052428;;3,6;23,19;14,0
PRT;Πορτογαλία;2022-11;360854;81689;126;727,8344;;7,06916086341643;;3,5;22,64;12,0
PRT;Πορτογαλία;2022-12;337901;77615;158;704,8396;;6,84582198998432;;3,28;22,97;15,0
PRT;Πορτογαλία;2022-13;321109;68461;150;599,8635;;5,82623148083772;;3,12;21,32;15,0
PRT;Πορτογαλία;2022-14;283125;63336;151;608,8614;;5,91362495305028;;2,75;22,37;15,0
PRT;Πορτογαλία;2022-15;251629;64024;145;592,8651;;5,75825878022795;;2,44;25,44;14,0
PRT;Πορτογαλία;2022-16;276038;70562;126;525,8803;;5,1076629315344;;2,68;25,56;12,0
PRT;Πορτογαλία;2022-17;283333;74769;128;486,8892;;4,72895788527995;;2,75;26,39;12,0
PRT;Πορτογαλία;2022-18;241318;101254;131;514,8828;;5,00084868771904;;2,34;41,96;13,0
PRT;Πορτογαλία;2022-19;321695;160386;192;553,874;;5,37955373397349;;3,12;49,86;19,0
PRT;Πορτογαλία;2022-20;356917;190459;222;534,8783;;5,19505640374697;;3,47;53,36;22,0
PRT;Πορτογαλία;2022-21;323226;174927;230;342,922;;3,3306623298789;;3,14;54,12;22,0
PRT;Πορτογαλία;2022-22;315275;164828;292;157,9641;;1,5342409566206;;3,06;52,28;28,0
PRT;Πορτογαλία;2022-23;235863;118245;261;10,9975;;0,106814243815358;;2,29;50,13;25,0
PRT;Πορτογαλία;2022-24;181797;100253;256;;;;;1,77;55,15;25,0
ROU;Ρουμανία;2020-01;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-02;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-03;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-04;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-05;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-06;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-07;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-08;;0;0;;;;;;;0,0
ROU;Ρουμανία;2020-09;;3;0;;;;;;;0,0
ROU;Ρουμανία;2020-10;;14;0;;;;;;;0,0
ROU;Ρουμανία;2020-11;929;177;0;;;;;0;19,05;0,0
ROU;Ρουμανία;2020-12;456;407;5;;;;;0;89,25;0,0
ROU;Ρουμανία;2020-13;1684;1409;78;;;;;0,01;83,67;4,0
ROU;Ρουμανία;2020-14;2794;2210;123;;;;;0,01;79,1;6,0
ROU;Ρουμανία;2020-15;3825;2541;148;;;;;0,02;66,43;8,0
ROU;Ρουμανία;2020-16;4257;2469;146;;;;;0,02;58;8,0
ROU;Ρουμανία;2020-17;4596;2411;168;;;;;0,02;52,46;9,0
ROU;Ρουμανία;2020-18;6407;2237;173;;;;;0,03;34,91;9,0
ROU;Ρουμανία;2020-19;6486;1784;143;;;;;0,03;27,51;7,0
ROU;Ρουμανία;2020-20;5599;1461;144;;;;;0,03;26,09;7,0
ROU;Ρουμανία;2020-21;5028;1398;82;;;;;0,03;27,8;4,0
ROU;Ρουμανία;2020-22;4276;1134;77;;;;;0,02;26,52;4,0
ROU;Ρουμανία;2020-23;3961;1251;61;;;;;0,02;31,58;3,0
ROU;Ρουμανία;2020-24;5034;1692;88;;;;;0,03;33,61;5,0
ROU;Ρουμανία;2020-25;5167;2017;106;;;;;0,03;39,04;6,0
ROU;Ρουμανία;2020-26;5714;2430;106;;;;;0,03;42,53;6,0
ROU;Ρουμανία;2020-27;5165;2736;147;;;;;0,03;52,97;8,0
ROU;Ρουμανία;2020-28;6818;4038;138;;;;;0,04;59,23;7,0
ROU;Ρουμανία;2020-29;8466;5778;143;;;;;0,04;68,25;7,0
ROU;Ρουμανία;2020-30;12587;8134;172;;;;;0,07;64,62;9,0
ROU;Ρουμανία;2020-31;14722;8303;277;;;;;0,08;56,4;14,0
ROU;Ρουμανία;2020-32;18128;8368;306;;;;;0,09;46,16;16,0
ROU;Ρουμανία;2020-33;19250;8157;308;;;;;0,1;42,37;16,0
ROU;Ρουμανία;2020-34;15789;8021;303;;;;;0,08;50,8;16,0
ROU;Ρουμανία;2020-35;14451;8140;312;;;;;0,07;56,33;16,0
ROU;Ρουμανία;2020-36;16193;8388;311;;;;;0,08;51,8;16,0
ROU;Ρουμανία;2020-37;13997;8406;278;;;;;0,07;60,06;14,0
ROU;Ρουμανία;2020-38;15255;9796;292;;;;;0,08;64,22;15,0
ROU;Ρουμανία;2020-39;16913;10722;305;;;;;0,09;63,4;16,0
ROU;Ρουμανία;2020-40;19500;14143;348;;;;;0,1;72,53;18,0
ROU;Ρουμανία;2020-41;27291;21397;445;;;;;0,14;78,4;23,0
ROU;Ρουμανία;2020-42;33734;26116;558;;;;;0,17;77,42;29,0
ROU;Ρουμανία;2020-43;39311;30749;677;;;;;0,2;78,22;35,0
ROU;Ρουμανία;2020-44;64028;41857;905;;;;;0,33;65,37;47,0
ROU;Ρουμανία;2020-45;199145;53582;1094;;;;;1,03;26,91;57,0
ROU;Ρουμανία;2020-46;211170;56981;1273;;;;;1,09;26,98;66,0
ROU;Ρουμανία;2020-47;203996;57962;1402;;;;;1,06;28,41;73,0
ROU;Ρουμανία;2020-48;194781;51773;1424;;;;;1,01;26,58;74,0
ROU;Ρουμανία;2020-49;155328;42839;1310;;;;;0,8;27,58;68,0
ROU;Ρουμανία;2020-50;171027;40758;1153;;;;;0,88;23,83;60,0
ROU;Ρουμανία;2020-51;153394;33674;1066;;;;;0,79;21,95;56,0
ROU;Ρουμανία;2020-52;113824;23897;992;;;;;0,59;20,99;52,0
ROU;Ρουμανία;2020-53;109562;24961;869;;;;;0,57;22,78;45,0
ROU;Ρουμανία;2021-01;200481;29408;689;;;;;1,04;14,67;36,0
ROU;Ρουμανία;2021-02;176013;20757;621;;;;;0,91;11,79;32,0
ROU;Ρουμανία;2021-03;173182;17384;648;;;;;0,9;10,04;34,0
ROU;Ρουμανία;2021-04;183182;17242;628;;;;;0,95;9,41;33,0
ROU;Ρουμανία;2021-05;182563;16659;584;;;;;0,94;9,13;30,0
ROU;Ρουμανία;2021-06;180707;16497;549;;;;;0,93;9,13;29,0
ROU;Ρουμανία;2021-07;197638;18404;522;;;;;1,02;9,31;27,0
ROU;Ρουμανία;2021-08;201938;23066;559;;;;;1,04;11,42;29,0
ROU;Ρουμανία;2021-09;207117;27212;664;;;;;1,07;13,14;35,0
ROU;Ρουμανία;2021-10;217662;32560;758;;;;;1,13;14,96;39,0
ROU;Ρουμανία;2021-11;228500;38122;881;;;;;1,18;16,68;46,0
ROU;Ρουμανία;2021-12;235793;39494;1137;;;;;1,22;16,75;59,0
ROU;Ρουμανία;2021-13;237413;37266;1196;;;;;1,23;15,7;62,0
ROU;Ρουμανία;2021-14;228545;30083;1228;;;;;1,18;13,16;64,0
ROU;Ρουμανία;2021-15;214978;22124;1186;;;;;1,11;10,29;62,0
ROU;Ρουμανία;2021-16;206291;16106;1007;;;;;1,07;7,81;52,0
ROU;Ρουμανία;2021-17;168146;10402;873;;;;;0,87;6,19;45,0
ROU;Ρουμανία;2021-18;199472;8313;637;;;;;1,03;4,17;33,0
ROU;Ρουμανία;2021-19;201072;5399;493;;;;;1,04;2,69;26,0
ROU;Ρουμανία;2021-20;187419;3389;346;;;;;0,97;1,81;18,0
ROU;Ρουμανία;2021-21;184864;1922;253;;;;;0,96;1,04;13,0
ROU;Ρουμανία;2021-22;171668;1224;146;;;;;0,89;0,71;8,0
ROU;Ρουμανία;2021-23;177612;841;107;;;;;0,92;0,47;6,0
ROU;Ρουμανία;2021-24;181662;476;52;;;;;0,94;0,26;3,0
ROU;Ρουμανία;2021-25;164234;393;43;;;;;0,85;0,24;2,0
ROU;Ρουμανία;2021-26;161930;298;25;;;;;0,84;0,18;1,0
ROU;Ρουμανία;2021-27;159459;305;13;;;;;0,82;0,19;1,0
ROU;Ρουμανία;2021-28;163348;431;15;;;;;0,85;0,26;1,0
ROU;Ρουμανία;2021-29;168203;703;14;;;;;0,87;0,42;1,0
ROU;Ρουμανία;2021-30;184486;1138;14;;;;;0,95;0,62;1,0
ROU;Ρουμανία;2021-31;188975;1645;28;;;;;0,98;0,87;1,0
ROU;Ρουμανία;2021-32;208368;2536;34;;;;;1,08;1,22;2,0
ROU;Ρουμανία;2021-33;229047;3893;77;;;;;1,19;1,7;4,0
ROU;Ρουμανία;2021-34;247626;6317;136;;;;;1,28;2,55;7,0
ROU;Ρουμανία;2021-35;270634;9866;185;;;;;1,4;3,65;10,0
ROU;Ρουμανία;2021-36;277354;16546;348;;;;;1,43;5,97;18,0
ROU;Ρουμανία;2021-37;295511;30872;615;;;;;1,53;10,45;32,0
ROU;Ρουμανία;2021-38;367227;48187;992;;;;;1,9;13,12;52,0
ROU;Ρουμανία;2021-39;443274;76721;1418;;;;;2,29;17,31;74,0
ROU;Ρουμανία;2021-40;426041;91916;2213;;;;;2,2;21,57;115,0
ROU;Ρουμανία;2021-41;433909;101837;2711;;;;;2,24;23,47;141,0
ROU;Ρουμανία;2021-42;435941;103685;3247;;;;;2,26;23,78;169,0
ROU;Ρουμανία;2021-43;416274;81630;3213;;;;;2,15;19,61;167,0
ROU;Ρουμανία;2021-44;368438;54489;2831;;;;;1,91;14,79;147,0
ROU;Ρουμανία;2021-45;309099;31841;2141;;;;;1,6;10,3;112,0
ROU;Ρουμανία;2021-46;279264;19001;1454;;;;;1,44;6,8;76,0
